,,,,,value,value,value,value,value,value,value,value
,,,,,count,mean,std,min,25%,50%,75%,max
date,id_station,id_parameter,hour,unit,,,,,,,,
2021-01-03,CAM,NO,18,1,3.0,16.499999999999996,17.898634336482516,6.0,6.166666666666666,6.333333333333333,21.749999999999993,37.16666666666666
2021-01-03,CAM,NO2,0,1,3.0,37.46666666666667,5.352880844305552,33.0,34.5,36.0,39.7,43.4
2021-01-03,CAM,NO2,6,1,3.0,38.44444444444445,8.038679640983982,29.166666666666668,36.0,42.833333333333336,43.083333333333336,43.333333333333336
2021-01-03,CAM,NO2,12,1,3.0,17.555555555555554,6.395165998482614,10.333333333333334,15.083333333333332,19.83333333333333,21.166666666666664,22.5
2021-01-03,CAM,NO2,18,1,3.0,37.16666666666667,10.109126789413834,31.0,31.333333333333336,31.666666666666668,40.25,48.833333333333336
2021-01-03,CAM,NOX,0,1,3.0,71.63333333333334,33.6565496350017,48.2,52.35,56.5,83.35,110.2
2021-01-03,CAM,NOX,6,1,3.0,72.6111111111111,21.381023084692377,48.16666666666666,65.0,81.83333333333333,84.83333333333333,87.83333333333333
2021-01-03,CAM,NOX,12,1,3.0,19.777777777777775,6.587727085129448,12.5,17.0,21.5,23.416666666666664,25.33333333333333
2021-01-03,CAM,NOX,18,1,3.0,53.77777777777777,28.049724366507373,37.5,37.58333333333333,37.66666666666666,61.916666666666664,86.16666666666667
2021-01-03,CAM,O3,0,1,3.0,1.4000000000000001,1.0583005244258363,0.6,0.8,1.0,1.8,2.6
2021-01-03,CAM,O3,6,1,3.0,10.722222222222223,3.564225540521209,8.5,8.666666666666668,8.833333333333334,11.833333333333334,14.833333333333334
2021-01-03,CAM,O3,12,1,3.0,57.99999999999999,4.252450274057692,53.66666666666666,55.91666666666666,58.16666666666666,60.16666666666666,62.16666666666666
2021-01-03,CAM,O3,18,1,3.0,19.33333333333333,2.1794494717703357,17.833333333333332,18.08333333333333,18.33333333333333,20.08333333333333,21.83333333333333
2021-01-03,CAM,PM10,0,2,0.0,,,,,,,
2021-01-03,CAM,PM10,6,2,0.0,,,,,,,
2021-01-03,CAM,PM10,12,2,0.0,,,,,,,
2021-01-03,CAM,PM10,18,2,0.0,,,,,,,
2021-01-03,CAM,PM2.5,0,2,0.0,,,,,,,
2021-01-03,CAM,PM2.5,6,2,0.0,,,,,,,
2021-01-03,CAM,PM2.5,12,2,0.0,,,,,,,
2021-01-03,CAM,PM2.5,18,2,0.0,,,,,,,
2021-01-03,CAM,PMCO,0,2,0.0,,,,,,,
2021-01-03,CAM,PMCO,6,2,0.0,,,,,,,
2021-01-03,CAM,PMCO,12,2,0.0,,,,,,,
