,,,,value,value,value,value,value,value,value,value
,,,,count,mean,std,min,25%,50%,75%,max
date,id_station,id_parameter,unit,,,,,,,,
2015-01-04,MGH,NOX,1,89.0,74.20224719101124,56.28341023445559,11.0,23.0,66.0,113.0,295.0
2015-01-04,MGH,O3,1,89.0,15.876404494382022,19.96805415971808,0.0,1.0,5.0,29.0,84.0
2015-01-04,MGH,PM10,2,92.0,47.33695652173913,56.395245137794525,7.0,20.0,26.0,41.0,293.0
2015-01-04,MGH,PM2.5,2,92.0,35.17391304347826,53.710376899791264,2.0,9.0,16.0,23.25,267.0
2015-01-04,MGH,PMCO,2,92.0,12.108695652173912,6.731027911212324,4.0,7.0,10.0,15.0,40.0
2015-01-04,MGH,SO2,1,90.0,3.022222222222222,4.8828472486279155,0.0,1.0,1.0,2.0,22.0
2015-01-04,MON,CO,15,0.0,,,,,,,
2015-01-04,MON,NO,1,90.0,16.855555555555554,27.439232599381253,1.0,2.0,3.0,20.0,156.0
2015-01-04,MON,NO2,1,90.0,12.255555555555556,6.922623895460629,3.0,6.0,13.0,16.0,33.0
2015-01-04,MON,NOX,1,90.0,29.1,31.177653334010422,5.0,8.0,16.5,34.75,179.0
2015-01-04,MON,O3,1,0.0,,,,,,,
2015-01-04,MON,SO2,1,0.0,,,,,,,
2015-01-04,NEZ,CO,15,90.0,0.7588888888888887,0.5369272635953684,0.2,0.3,0.6,1.1,2.5
2015-01-04,NEZ,NO,1,90.0,19.755555555555556,26.233314059451644,1.0,3.0,7.5,30.5,143.0
2015-01-04,NEZ,NO2,1,90.0,21.011111111111113,9.363441272279424,6.0,13.25,22.0,28.0,39.0
2015-01-04,NEZ,NOX,1,90.0,40.74444444444445,31.127343054667325,8.0,17.25,31.0,58.5,164.0
2015-01-04,NEZ,O3,1,90.0,17.91111111111111,15.340073424991965,0.0,4.0,14.0,31.0,54.0
2015-01-04,NEZ,PM2.5,2,88.0,29.25,41.96611933945994,2.0,9.0,14.0,25.0,190.0
2015-01-04,NEZ,SO2,1,90.0,4.977777777777778,12.807106329469276,0.0,1.0,1.0,2.0,67.0
2015-01-04,PED,CO,15,90.0,0.5122222222222222,0.36252168560560893,0.1,0.2,0.4,0.7,1.5
2015-01-04,PED,NO,1,90.0,11.355555555555556,14.025907898760757,1.0,2.0,5.0,13.75,60.0
2015-01-04,PED,NO2,1,90.0,21.81111111111111,10.946134143346908,5.0,14.0,21.0,28.0,48.0
2015-01-04,PED,NOX,1,90.0,33.15555555555556,22.19571327734564,6.0,16.0,26.5,46.5,93.0
2015-01-04,PED,O3,1,0.0,,,,,,,
2015-01-04,PED,PM10,2,80.0,45.2625,52.12879467412629,5.0,14.0,23.5,46.25,191.0
2015-01-04,PED,PM2.5,2,80.0,30.0625,42.964319535686315,1.0,6.0,12.0,22.25,149.0
2015-01-04,PED,PMCO,2,80.0,15.1375,11.751373472110084,3.0,6.0,9.0,19.25,45.0
2015-01-04,PED,SO2,1,90.0,2.8777777777777778,3.527827665851898,1.0,1.0,2.0,2.0,22.0
2015-01-04,SAG,CO,15,90.0,0.9500000000000002,0.5917504028945334,0.3,0.5,0.8,1.3,3.7
2015-01-04,SAG,NO,1,90.0,32.55555555555556,43.0993394227412,3.0,8.0,15.5,45.0,258.0
2015-01-04,SAG,NO2,1,90.0,22.57777777777778,7.648129356038094,8.0,17.0,21.0,27.0,39.0
2015-01-04,SAG,NOX,1,90.0,55.077777777777776,46.2485293486869,11.0,23.25,41.0,70.75,293.0
2015-01-04,SAG,O3,1,90.0,15.355555555555556,15.228824761631298,1.0,3.0,9.0,27.25,63.0
2015-01-04,SAG,PM10,2,82.0,59.9390243902439,50.58725442389165,9.0,31.25,41.0,60.5,230.0
2015-01-04,SAG,PM2.5,2,82.0,36.573170731707314,43.878347675825424,1.0,15.0,20.0,28.75,185.0
2015-01-04,SAG,PMCO,2,82.0,23.4390243902439,11.520349747108115,5.0,16.0,20.0,30.0,66.0
2015-01-04,SAG,SO2,1,90.0,7.7444444444444445,18.039009608773355,0.0,1.0,3.0,5.0,120.0
2015-01-04,SFE,CO,15,0.0,,,,,,,
2015-01-04,SFE,NO,1,89.0,8.382022471910112,14.561394802366921,0.0,2.0,3.0,7.0,93.0
2015-01-04,SFE,NO2,1,89.0,18.213483146067414,8.037514187902591,5.0,12.0,19.0,24.0,37.0
2015-01-04,SFE,NOX,1,89.0,26.629213483146067,19.187106242611748,5.0,14.0,23.0,32.0,124.0
2015-01-04,SFE,O3,1,89.0,25.10112359550562,20.28660829207076,1.0,11.0,21.0,33.0,108.0
2015-01-04,SFE,PM10,2,33.0,45.15151515151515,35.94276805920178,5.0,19.0,30.0,59.0,114.0
2015-01-04,SFE,PM2.5,2,33.0,26.666666666666668,28.661457860106598,2.0,7.0,14.0,33.0,84.0
2015-01-04,SFE,PMCO,2,33.0,18.515151515151516,13.926416472214802,4.0,10.0,14.0,27.0,59.0
2015-01-04,SFE,SO2,1,89.0,2.168539325842697,2.764367242476443,0.0,1.0,1.0,1.0,11.0
2015-01-04,SJA,CO,15,90.0,0.8200000000000002,0.6202935151553819,0.1,0.3,0.7,1.2,2.9
2015-01-04,SJA,NO,1,90.0,44.75555555555555,53.78386022288107,1.0,5.0,25.0,62.75,274.0
2015-01-04,SJA,NO2,1,90.0,25.72222222222222,10.807849600349288,7.0,17.0,26.0,32.75,55.0
2015-01-04,SJA,NOX,1,90.0,70.5,59.16255458622911,8.0,21.0,60.5,98.0,303.0
2015-01-04,SJA,O3,1,90.0,16.233333333333334,16.864329751802423,2.0,3.0,8.0,31.75,68.0
2015-01-04,SJA,PM2.5,2,86.0,30.24418604651163,33.85016675482831,3.0,11.25,17.5,26.0,135.0
2015-01-04,SJA,SO2,1,90.0,5.6,7.697657603730483,1.0,2.0,3.0,5.0,37.0
2015-01-04,SUR,CO,15,92.0,1.0097826086956518,0.6465563525763675,0.3,0.5,0.8,1.4,2.9
